Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-01-03 16:00:00,33505.15,33822.69,33380.01,33422.59,3341.942421,2021-01-03 16:29:59.999,112390850.69777273,61512,1595.93409500,53664594.97824732,0
2021-01-03 16:30:00,33422.58,33532.15,32650.0,32676.74,4641.796704,2021-01-03 16:59:59.999,153640708.27675390,67666,2285.76791100,75677118.46713016,0
2021-01-03 17:00:00,32676.75,33190.0,32454.73,33080.11,5257.763917,2021-01-03 17:29:59.999,172447383.75274176,86989,2447.93490400,80324388.14601761,0
2021-01-03 17:30:00,33080.09,33333.33,32818.18,32909.27,2190.045246,2021-01-03 17:59:59.999,72364629.24111073,48767,1195.85846000,39527776.67974583,0
2021-01-03 18:00:00,32907.51,33031.57,32500.0,32521.79,2094.400026,2021-01-03 18:29:59.999,68661868.79591823,45608,1026.32110900,33662043.74792185,0
2021-01-03 18:30:00,32531.53,32834.3,32267.0,32769.76,2612.799917,2021-01-03 18:59:59.999,85088793.25969798,48904,1329.19865000,43297591.57923753,0
2021-01-03 19:00:00,32769.79,32930.0,32540.0,32626.55,1286.965166,2021-01-03 19:29:59.999,42153998.69577740,36907,583.87542700,19128635.65815321,0
2021-01-03 19:30:00,32626.67,32800.52,32455.71,32772.21,1001.474246,2021-01-03 19:59:59.999,32671550.26164614,36359,488.44166400,15936904.92604917,0
2021-01-03 20:00:00,32775.1,33736.34,32727.1,33697.14,3347.604396,2021-01-03 20:29:59.999,111619900.23470971,63740,1836.41141800,61225051.59848053,0
2021-01-03 20:30:00,33697.07,33816.0,33443.38,33726.21,2073.073787,2021-01-03 20:59:59.999,69762983.92805160,47686,1082.97407900,36452082.05932720,0
2021-01-03 21:00:00,33725.72,33861.92,33550.0,33729.07,1172.527356,2021-01-03 21:29:59.999,39523771.27496745,41517,588.88350000,19853272.43878111,0
2021-01-03 21:30:00,33729.07,33765.85,33506.0,33558.34,950.540636,2021-01-03 21:59:59.999,31985046.66270311,34699,463.85429500,15610894.61489219,0
2021-01-03 22:00:00,33559.06,33661.1,33210.43,33500.79,1099.40958,2021-01-03 22:29:59.999,36767922.07177927,31756,527.02646300,17622020.26950451,0
2021-01-03 22:30:00,33503.59,33605.08,33000.0,33119.14,1741.623513,2021-01-03 22:59:59.999,57838742.81093295,43209,724.97204800,24090720.46860450,0
2021-01-03 23:00:00,33119.14,33600.0,32881.57,33494.89,2287.158785,2021-01-03 23:29:59.999,75988930.15000928,47932,1104.66121200,36716432.53962230,0
2021-01-03 23:30:00,33494.88,33579.48,32600.0,33000.05,2790.401807,2021-01-03 23:59:59.999,92474194.72883022,60820,1275.99197800,42287510.63828107,0
2021-01-04 00:00:00,33000.05,33111.44,32657.54,32789.38,2362.0511,2021-01-04 00:29:59.999,77743362.30409636,51739,1172.89344800,38606236.73723855,0
2021-01-04 00:30:00,32789.37,32878.46,32400.25,32843.88,2430.155731,2021-01-04 00:59:59.999,79347417.72456706,50564,1164.42860200,38033832.80424900,0
2021-01-04 01:00:00,32843.89,32954.3,32620.01,32696.48,1374.070772,2021-01-04 01:29:59.999,45057933.40188998,33405,661.74985100,21702384.58218004,0
2021-01-04 01:30:00,32696.48,33327.0,32602.47,33191.04,2015.9531,2021-01-04 01:59:59.999,66665345.72966557,43827,958.14924600,31671520.56392670,0
2021-01-04 02:00:00,33191.05,33318.53,33012.02,33066.88,1316.595613,2021-01-04 02:29:59.999,43666173.23741915,34154,627.06115400,20799577.56126010,0
2021-01-04 02:30:00,33066.87,33588.0,32958.38,33454.22,1863.75517,2021-01-04 02:59:59.999,62099083.79293624,39020,938.67565200,31281244.34009490,0
